ID,NAME,LAT,LONG,STATE,POPULATION,OCEAN
1138,Benicia,-122.15858,38.04937,CA,28167,True
1625,Elizabeth,-74.2107,40.66399,NJ,129007,True
1099,Humboldt County,-123.91582,40.70501,CA,134623,True
1529,Tukwila,-122.26096,47.47399,WA,20018,True
1133,Albany,-122.29775,37.88687,CA,19735,True
1422,Lake Worth,-80.07231,26.61708,FL,37498,True
1480,Galloway,-74.47598,39.48788,NJ,0,True
1110,Mamaroneck,-73.73263,40.94871,NY,19375,True
1151,Miami Beach,-80.13005,25.79065,FL,92312,True
1651,Foster City,-122.27108,37.55855,CA,33477,True
1096,Deerfield Beach,-80.09977,26.31841,FL,79768,True
1557,Pismo Beach,-120.64128,35.14275,CA,8162,True
1067,Collier County,-81.38097,26.09924,FL,321520,True
1216,Rye,-73.68374,40.98065,NY,16046,True
1066,Eureka,-124.16367,40.80207,CA,27017,True
1132,Del Rey Oaks,-121.83495,36.59329,CA,1688,True
1655,Everett,-71.05366,42.40843,MA,46050,True
1197,Carson,-118.28202,33.83141,CA,93281,True
1596,Concord,-71.34895,42.46037,MA,16810,True
1604,Hudson County,-74.07594,40.73094,NJ,634266,True
941,Callender,-120.59628,35.05303,CA,1262,True
1068,Hampton,-76.34522,37.02987,VA,136454,True
1523,Yarmouth,-70.18672,43.80064,ME,5869,True
1217,Hercules,-122.28858,38.01714,CA,25314,True
1354,Lake Forest Park,-122.28096,47.75676,WA,13243,True
1279,Dania Beach,-80.14393,26.05231,FL,31446,True
1095,Westchester County,-73.75339,41.15148,NY,949113,True
1112,Contra Costa County,-121.95121,37.92342,CA,1049025,True
1090,Atlantic City,-74.42293,39.36428,NJ,39260,True
1769,Charleston,-79.93333333,32.78333333,SC,120083,True
1290,Bridgewater,-70.97504,41.99038,MA,7841,True
1204,White Plains,-73.76291,41.03399,NY,58459,True
1038,Piedmont,-122.23163,37.82437,CA,11376,True
1703,Savannah,-81.09983,32.08354,GA,145674,True
1520,Carpinteria,-119.51846,34.39888,CA,13727,True
1261,Arlington County,-77.10096,38.87862,VA,207627,True
1260,Pompano Beach,-80.12477,26.23786,FL,107762,True
1365,Clallam County,-123.93432,48.11044,WA,71404,True
1750,Falmouth,-70.24199,43.72953,ME,1855,True
1638,James City County,-76.77376,37.31332,VA,67009,True
1054,Garden City,-81.154,32.11437,GA,8999,True
1024,Pierce County,-122.13735,47.03764,WA,795225,True
1660,Suffolk County,-72.68524,40.94046,NY,1493350,True
1259,Bath,-69.8206,43.91064,ME,8305,True
1015,San Luis Obispo County,-120.4522,35.38742,CA,269637,True
1371,American Canyon,-122.2608,38.17492,CA,20554,True
1187,New Rochelle,-73.78235,40.91149,NY,79846,True
1649,Westport,-73.3579,41.14149,CT,26391,True
1431,Solana Beach,-117.27115,32.99115,CA,13449,True
1694,Daly City,-122.46192,37.70577,CA,106562,True
1682,Delray Beach,-80.07282,26.46146,FL,66255,True
1326,Arroyo Grande,-120.59073,35.11859,CA,18108,True
1228,Suffolk,-76.58496,36.72836,VA,88161,True
1695,Santa Cruz County,-122.00979,37.02161,CA,262382,True
1709,Queen Anne's County,-76.08504,39.03763,MD,47798,True
1646,Winchester,-71.137,42.45232,MA,21374,True
1406,York Corner,-70.66616,43.15092,ME,0,True
1307,Portsmouth,-71.25033,41.60232,RI,17756,True
1704,Santa Barbara County,-120.03078,34.53834,CA,423895,True
1772,New Haven,-72.923611,41.31,CT,129779,True
1442,Monmouth County,-74.15815,40.28755,NJ,630380,True
988,Wiscasset,-69.6656,44.00286,ME,1097,True
499,Ben Lomond,-122.08635,37.08911,CA,6234,True
867,Seaside Park,-74.07708,39.92679,NJ,1579,True
355,Elfers,-82.72232,28.21668,FL,13986,True
29,Washington,-77.03637,38.89511,DC,601723,True
333,Bayshore Gardens,-82.59038,27.42532,FL,16323,True
42,Long Beach,-118.18923,33.76696,CA,474140,True
10,Bronx,-73.86641,40.84985,NY,1385108,True
50,Miami,-80.19366,25.77427,FL,441003,True
84,Jersey City,-74.07764,40.72816,NJ,264290,True
85,St. Petersburg,-82.67927,27.77086,FL,257083,True
103,Chesapeake,-76.27494,36.81904,VA,235429,True
106,Jamaica,-73.80569,40.69149,NY,216866,True
107,Fremont,-121.98857,37.54827,CA,232206,True
124,Oxnard,-119.17705,34.1975,CA,197899,True
126,Yonkers,-73.89875,40.93121,NY,201116,True
45,Virginia Beach,-75.97799,36.85293,VA,452745,True
40,Staten Island,-74.13986,40.56233,NY,468730,True
209,Germantown,-77.27165,39.17316,MD,86395,True
180,Valencia,-118.60953,34.44361,CA,148456,True
181,East Hampton,-76.33161,37.03737,VA,147993,True
735,Bolivar Peninsula,-94.57991,29.47829,TX,2417,True
186,Torrance,-118.34063,33.83585,CA,148475,True
188,Bridgeport,-73.20483,41.16704,CT,147629,True
193,Metairie Terrace,-90.16396,29.97854,LA,142489,True
196,Hollywood,-80.14949,26.0112,FL,149728,True
179,Pasadena,-95.2091,29.69106,TX,153784,True
8,Manhattan,-73.96625,40.78343,NY,1487536,True
269,East Haven,-72.86843,41.27621,CT,29257,True
271,Norwood,-71.1995,42.19454,MA,28602,True
245,Teaneck,-74.01597,40.8976,NJ,40078,True
248,Hanover,-76.72414,39.19289,MD,38088,True
249,Jamaica Plain,-71.12033,42.30982,MA,37468,True
250,Belleville,-74.15014,40.79371,NJ,36878,True
252,Clinton,-76.89831,38.76511,MD,35970,True
263,Navarre,-86.86357,30.40159,FL,31378,True
227,West Haven,-72.94705,41.27065,CT,54927,True
224,Brookline,-71.12116,42.33176,MA,58732,True
53,Oakland,-122.2708,37.80437,CA,419267,True
284,South Portland,-70.24088,43.64147,ME,25556,True
287,Boca Del Mar,-80.14671,26.34508,FL,24244,True
291,Ilchester,-76.76469,39.25094,MD,23476,True
296,East Patchogue,-72.99622,40.76704,NY,22469,True
305,Kenmore,-122.24401,47.75732,WA,20460,True
306,Ramona,-116.86808,33.04171,CA,20292,True
308,North Bellmore,-73.53346,40.69149,NY,19941,True
310,Montclair,-77.33971,38.61095,VA,19570,True
277,Cutler Ridge,-80.34672,25.58066,FL,26831,True
321,Cutler,-80.31061,25.6151,FL,18117,True
326,Sudbury,-71.41617,42.38343,MA,17343,True
295,â€˜Ewa Gentry,-158.03039,21.33999,HI,22690,True
16,Jacksonville,-81.65565,30.33218,FL,868031,True
454,Winslow,-69.62116,44.54701,ME,7794,True
274,Mililani Town,-158.00111,21.45,HI,27629,True
344,Adelphi,-76.97192,39.00317,MD,15086,True
345,Aberdeen,-76.16412,39.50956,MD,14959,True
358,Waimalu,-157.94333,21.40472,HI,13730,True
361,River Ridge,-90.21563,29.9602,LA,13494,True
362,Saraland,-88.07056,30.82074,AL,13405,True
459,Sound Beach,-72.96788,40.95621,NY,7612,True
370,Belle Chasse,-89.99063,29.85493,LA,12679,True
371,Palmetto,-82.57232,27.52143,FL,12606,True
372,Bedford,-71.27617,42.49065,MA,12502,True
376,Poquoson,-76.34578,37.12237,VA,12150,True
463,Nantucket,-70.09946,41.28346,MA,7446,True
466,Bay Wood,-73.29123,40.7501,NY,7350,True
363,Riverhead,-72.66204,40.91704,NY,13299,True
2,Los Angeles,-118.24368,34.05223,CA,3971883,True
420,Corte Madera,-122.52748,37.92548,CA,9901,True
414,Brock Hall,-76.76108,38.85011,MD,9552,True
387,Half Moon Bay,-122.42859,37.46355,CA,12657,True
27,Boston,-71.05977,42.35843,MA,667137,True
1,New York,-75.4999,43.00035,NY,19274244,True
402,Newcastle,-122.15568,47.53899,WA,10380,True
14,San Jose,-122.56331,38.06659,CA,0,True
408,Newport,-124.05345,44.63678,OR,9989,True
952,Searsmont,-69.19504,44.36174,ME,1221,True
26,Baltimore,-76.61219,39.29038,MD,621849,True
477,Kingston,-71.52256,41.48038,RI,6974,True
450,Lincoln City,-124.01789,44.95816,OR,7930,True
624,South Vacherie,-90.69981,29.92743,LA,3642,True
28,Seattle,-122.33207,47.60621,WA,684451,True
438,Absecon,-74.49571,39.42845,NJ,8411,True
444,DuPont,-122.63124,47.09676,WA,8199,True
445,Laurel,-82.46158,27.14378,FL,8171,True
501,Cheverly,-76.91581,38.92817,MD,6173,True
638,Dover Base Housing,-75.48393,39.11763,DE,3450,True
506,Las Flores,-118.63592,34.03723,CA,6037,True
509,Yaphank,-72.91705,40.83677,NY,5945,True
539,Wailua Homesteads,-159.37677,22.07244,HI,5188,True
86,Chula Vista,-117.0842,32.64005,CA,265757,True
113,Arlington,-77.10428,38.88101,VA,207627,True
122,Tacoma,-122.44429,47.25288,WA,207948,True
535,Harpswell Center,-69.98421,43.80175,ME,5281,True
540,Layhill,-77.04442,39.09233,MD,5169,True
327,Ruskin,-82.43315,27.72086,FL,17208,True
514,Shady Side,-76.51218,38.84178,MD,5803,True
512,Larchmont,-73.7518,40.92788,NY,6132,True
569,Guerneville,-122.99611,38.50186,CA,4534,True
589,Long Hill,-72.0523,41.35399,CT,4205,True
584,Brisbane,-122.39997,37.68077,CA,4717,True
549,Rockport,-70.62032,42.65565,MA,4966,True
562,Point Pleasant Beach,-74.04791,40.09123,NJ,4665,True
620,Loch Lomond,-77.47804,38.78623,VA,3701,True
622,Marlboro Meadows,-76.71497,38.83622,MD,3672,True
604,Warren,-69.24005,44.12036,ME,3945,True
645,South Duxbury,-70.68281,42.02316,MA,3360,True
616,Bagdad,-87.03223,30.5988,FL,3761,True
599,Ridgeland,-80.98039,32.48074,SC,4036,True
62,Tampa,-82.45843,27.94752,FL,369075,True
681,Mattapoisett Center,-70.8072,41.66595,MA,2915,True
682,North Yelm,-122.6029,46.96315,WA,2906,True
661,Pine Hills,-124.15228,40.73318,CA,3131,True
784,Belvedere,-122.46442,37.8727,CA,2068,True
785,Piru,-118.79398,34.41527,CA,2063,True
787,Fulton,-76.92303,39.15094,MD,2049,True
705,Port Richey,-82.71955,28.27168,FL,2671,True
675,Natalbany,-90.48619,30.54622,LA,2984,True
132,Huntington Beach,-117.99923,33.6603,CA,201899,True
756,Gold Beach,-124.42177,42.40733,OR,2253,True
740,Derwood,-77.16109,39.11733,MD,2381,True
136,Oxnard Shores,-119.2415,34.19084,CA,187235,True
723,Hartley,-121.94691,38.41713,CA,2510,True
140,Newport News,-76.46965,37.08339,VA,182385,True
415,Fort George G Mead Junction,-76.78914,39.12594,MD,9505,True
808,Belle Rose,-91.04149,30.05048,LA,1902,True
464,Independent Hill,-77.43776,38.63595,VA,7419,True
794,Brewster,-70.0828,41.76011,MA,2000,True
812,Thomaston,-69.18171,44.07897,ME,1875,True
762,Mathews,-90.54675,29.68632,LA,2209,True
856,Baiting Hollow,-72.74427,40.95621,NY,1642,True
849,Enfield,-68.56836,45.24894,ME,1680,True
865,Spencerville,-76.97831,39.11427,MD,1594,True
830,Bokeelia,-82.15898,26.70563,FL,1780,True
831,Newport,-69.27394,44.83534,ME,1776,True
826,Oak Cliff Place,-95.62672,29.92712,TX,1800,True
833,Cudjoe Key,-81.49842,24.67153,FL,1763,True
147,Brownsville,-97.49748,25.90175,TX,183887,True
895,Sutton-Alpine,-148.7645,61.77789,AK,1447,True
871,Water Mill,-72.34274,40.91959,NY,1559,True
902,Bourne,-70.59892,41.74122,MA,1418,True
907,Washington,-69.36727,44.27369,ME,1398,True
917,PÄ�hala,-155.4786,19.20297,HI,1356,True
150,East New York,-73.88236,40.66677,NY,173198,True
154,Hollywood,-118.32674,34.09834,CA,167664,True
155,Oceanside,-117.37948,33.19587,CA,175691,True
158,Port Saint Lucie,-80.35033,27.29393,FL,164603,True
962,Burnham,-69.42755,44.69284,ME,1187,True
938,Ogunquit,-70.59922,43.24898,ME,1275,True
967,Iowa Colony,-95.4155,29.48246,TX,1170,True
968,Amagansett,-72.14369,40.97371,NY,1165,True
991,Boothbay Harbor,-69.6281,43.8523,ME,1086,True
5,Queens,-73.83652,40.68149,NY,2272771,True
88,Norfolk,-76.28522,36.84681,VA,242803,True
220,San Clemente,-117.61199,33.42697,CA,63522,True
566,Seagate,-77.84359,34.20934,NC,4590,True
59,New Orleans,-90.07507,29.95465,LA,389617,True
168,Cape Coral,-81.94953,26.56285,FL,175229,True
870,Rocky Point,-122.66848,47.59287,WA,1564,True
77,Newark,-74.17237,40.73566,NJ,277140,True
56,Honolulu,-157.85833,21.30694,HI,371657,True
35,South Boston,-71.04949,42.33343,MA,571281,True
17,San Francisco,-122.41942,37.77493,CA,0,True
223,Santa Cruz,-122.0308,36.97412,CA,64220,True
67,Corpus Christi,-97.39638,27.80058,TX,324074,True
375,South Daytona,-81.0045,29.16582,FL,12252,True
6,Houston,-95.36327,29.76328,TX,2099451,True
336,Easton,-76.07633,38.77428,MD,15945,True
658,Juno Beach,-80.05337,26.87978,FL,3176,True
728,Grand Point,-90.75343,30.06131,LA,2473,True
127,Mobile,-88.04305,30.69436,AL,194288,True
391,East Milton,-87.02163,30.61519,FL,11074,True
656,Delanco,-74.9535,40.05067,NJ,3211,True
4,Brooklyn,-73.94958,40.6501,NY,2300664,True
156,Fort Lauderdale,-80.14338,26.12231,FL,178590,True
329,Aberdeen,-123.81572,46.97537,WA,16896,True
440,Palm Beach,-80.03643,26.70562,FL,8348,True
71,Anchorage,-149.90028,61.21806,AK,298695,True
285,Uniondale,-73.59291,40.70038,NY,24759,True
816,Waimea,-159.66893,21.95707,HI,1855,True
207,Quincy,-71.00227,42.25288,MA,92271,True
875,Bayou Vista,-94.93853,29.32635,TX,1537,True
216,Auburn,-122.22845,47.30732,WA,77006,True
189,Hayward,-122.0808,37.66882,CA,158289,True
197,Sunnyvale,-122.03635,37.36883,CA,151754,True
198,Alexandria,-77.04692,38.80484,VA,153511,True
204,Palm Bay,-80.58866,28.03446,FL,107888,True
510,Walpole,-71.2495,42.14177,MA,5918,True
913,Cushing,-69.23977,44.01925,ME,1374,True
